"Numero_observation";"Code_postal";"Espece";"Humidite_sol";"Difficulte_enfoncer_crayon";"Environnement";"Placette";"Nombre_individus"
95491;"78700";"Endogé";"humide";"facile";"Urbain";3;0
95491;"78700";"Epigé";"humide";"facile";"Urbain";1;5
95491;"78700";"Epigé";"humide";"facile";"Urbain";2;0
95491;"78700";"Epigé";"humide";"facile";"Urbain";3;0
95492;"78700";"Anécique tête noire";"humide";"facile";"Urbain";1;3
95492;"78700";"Anécique tête noire";"humide";"facile";"Urbain";2;0
95492;"78700";"Anécique tête noire";"humide";"facile";"Urbain";3;0
95492;"78700";"Anécique tête rouge";"humide";"facile";"Urbain";1;3
95492;"78700";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
95492;"78700";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
95492;"78700";"Endogé";"humide";"facile";"Urbain";1;14
95492;"78700";"Endogé";"humide";"facile";"Urbain";2;0
95492;"78700";"Endogé";"humide";"facile";"Urbain";3;0
95492;"78700";"Epigé";"humide";"facile";"Urbain";1;11
95492;"78700";"Epigé";"humide";"facile";"Urbain";2;0
95492;"78700";"Epigé";"humide";"facile";"Urbain";3;0
95494;"78700";"Anécique tête noire";"humide";"peu_difficile";"Urbain";1;7
95494;"78700";"Anécique tête noire";"humide";"peu_difficile";"Urbain";2;0
95494;"78700";"Anécique tête noire";"humide";"peu_difficile";"Urbain";3;0
95494;"78700";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";1;2
95494;"78700";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";2;0
95494;"78700";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";3;0
95494;"78700";"Endogé";"humide";"peu_difficile";"Urbain";1;5
95494;"78700";"Endogé";"humide";"peu_difficile";"Urbain";2;0
95494;"78700";"Endogé";"humide";"peu_difficile";"Urbain";3;0
95494;"78700";"Epigé";"humide";"peu_difficile";"Urbain";1;1
95494;"78700";"Epigé";"humide";"peu_difficile";"Urbain";2;0
95494;"78700";"Epigé";"humide";"peu_difficile";"Urbain";3;0
95496;"78700";"Anécique tête noire";"humide";"facile";"Urbain";1;0
95496;"78700";"Anécique tête noire";"humide";"facile";"Urbain";2;0
95496;"78700";"Anécique tête noire";"humide";"facile";"Urbain";3;0
95496;"78700";"Anécique tête rouge";"humide";"facile";"Urbain";1;10
95496;"78700";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
95496;"78700";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
95496;"78700";"Endogé";"humide";"facile";"Urbain";1;2
95496;"78700";"Endogé";"humide";"facile";"Urbain";2;0
95496;"78700";"Endogé";"humide";"facile";"Urbain";3;0
95496;"78700";"Epigé";"humide";"facile";"Urbain";1;3
95496;"78700";"Epigé";"humide";"facile";"Urbain";2;0
95496;"78700";"Epigé";"humide";"facile";"Urbain";3;0
95497;"78700";"Anécique tête noire";"humide";"";"Urbain";1;0
95497;"78700";"Anécique tête noire";"humide";"";"Urbain";2;0
95497;"78700";"Anécique tête noire";"humide";"";"Urbain";3;0
95497;"78700";"Anécique tête rouge";"humide";"";"Urbain";1;1
95497;"78700";"Anécique tête rouge";"humide";"";"Urbain";2;0
95497;"78700";"Anécique tête rouge";"humide";"";"Urbain";3;0
95497;"78700";"Endogé";"humide";"";"Urbain";1;4
95497;"78700";"Endogé";"humide";"";"Urbain";2;0
95497;"78700";"Endogé";"humide";"";"Urbain";3;0
95497;"78700";"Epigé";"humide";"";"Urbain";1;1
95497;"78700";"Epigé";"humide";"";"Urbain";2;0
95497;"78700";"Epigé";"humide";"";"Urbain";3;0
95511;"82400";"Anécique tête noire";"humide";"peu_difficile";"Rural";1;4
95511;"82400";"Anécique tête noire";"humide";"peu_difficile";"Rural";2;3
95511;"82400";"Anécique tête noire";"humide";"peu_difficile";"Rural";3;0
95511;"82400";"Anécique tête rouge";"humide";"peu_difficile";"Rural";1;2
95511;"82400";"Anécique tête rouge";"humide";"peu_difficile";"Rural";2;0
95511;"82400";"Anécique tête rouge";"humide";"peu_difficile";"Rural";3;0
95511;"82400";"Endogé";"humide";"peu_difficile";"Rural";1;13
95511;"82400";"Endogé";"humide";"peu_difficile";"Rural";2;16
95511;"82400";"Endogé";"humide";"peu_difficile";"Rural";3;0
95511;"82400";"Epigé";"humide";"peu_difficile";"Rural";1;6
95511;"82400";"Epigé";"humide";"peu_difficile";"Rural";2;0
95511;"82400";"Epigé";"humide";"peu_difficile";"Rural";3;0
95542;"93230";"Anécique tête noire";"humide";"";"Urbain";1;4
95542;"93230";"Anécique tête noire";"humide";"";"Urbain";2;7
95542;"93230";"Anécique tête noire";"humide";"";"Urbain";3;0
95542;"93230";"Anécique tête rouge";"humide";"";"Urbain";1;0
95542;"93230";"Anécique tête rouge";"humide";"";"Urbain";2;0
95542;"93230";"Anécique tête rouge";"humide";"";"Urbain";3;0
95542;"93230";"Endogé";"humide";"";"Urbain";1;1
95542;"93230";"Endogé";"humide";"";"Urbain";2;6
95542;"93230";"Endogé";"humide";"";"Urbain";3;14
95542;"93230";"Epigé";"humide";"";"Urbain";1;3
95542;"93230";"Epigé";"humide";"";"Urbain";2;0
95542;"93230";"Epigé";"humide";"";"Urbain";3;0
95549;"93270";"Anécique tête noire";"humide";"facile";"Urbain";1;4
95549;"93270";"Anécique tête noire";"humide";"facile";"Urbain";2;10
95549;"93270";"Anécique tête noire";"humide";"facile";"Urbain";3;7
95549;"93270";"Anécique tête rouge";"humide";"facile";"Urbain";1;0
95549;"93270";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
95549;"93270";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
95549;"93270";"Endogé";"humide";"facile";"Urbain";1;7
95549;"93270";"Endogé";"humide";"facile";"Urbain";2;4
95549;"93270";"Endogé";"humide";"facile";"Urbain";3;6
95549;"93270";"Epigé";"humide";"facile";"Urbain";1;1
95549;"93270";"Epigé";"humide";"facile";"Urbain";2;4
95549;"93270";"Epigé";"humide";"facile";"Urbain";3;5
95550;"93270";"Anécique tête noire";"humide";"peu_difficile";"Urbain";1;1
95550;"93270";"Anécique tête noire";"humide";"peu_difficile";"Urbain";2;0
95550;"93270";"Anécique tête noire";"humide";"peu_difficile";"Urbain";3;0
95550;"93270";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";1;2
95550;"93270";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";2;4
95550;"93270";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";3;0
95550;"93270";"Endogé";"humide";"peu_difficile";"Urbain";1;6
95550;"93270";"Endogé";"humide";"peu_difficile";"Urbain";2;0
95550;"93270";"Endogé";"humide";"peu_difficile";"Urbain";3;0
95550;"93270";"Epigé";"humide";"peu_difficile";"Urbain";1;1
95550;"93270";"Epigé";"humide";"peu_difficile";"Urbain";2;0
95550;"93270";"Epigé";"humide";"peu_difficile";"Urbain";3;0
95574;"93170";"Anécique tête noire";"sec";"difficile";"Urbain";1;0
95574;"93170";"Anécique tête noire";"sec";"difficile";"Urbain";2;0
95574;"93170";"Anécique tête noire";"sec";"difficile";"Urbain";3;0
95574;"93170";"Anécique tête rouge";"sec";"difficile";"Urbain";1;3
95574;"93170";"Anécique tête rouge";"sec";"difficile";"Urbain";2;0
95574;"93170";"Anécique tête rouge";"sec";"difficile";"Urbain";3;0
95574;"93170";"Endogé";"sec";"difficile";"Urbain";1;1
95574;"93170";"Endogé";"sec";"difficile";"Urbain";2;0
95574;"93170";"Endogé";"sec";"difficile";"Urbain";3;0
95574;"93170";"Epigé";"sec";"difficile";"Urbain";1;1
95574;"93170";"Epigé";"sec";"difficile";"Urbain";2;0
95574;"93170";"Epigé";"sec";"difficile";"Urbain";3;0
95583;"78700";"Anécique tête noire";"humide";"peu_difficile";"Urbain";1;0
95583;"78700";"Anécique tête noire";"humide";"peu_difficile";"Urbain";2;0
95583;"78700";"Anécique tête noire";"humide";"peu_difficile";"Urbain";3;0
95583;"78700";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";1;16
95583;"78700";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";2;0
95583;"78700";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";3;0
95583;"78700";"Endogé";"humide";"peu_difficile";"Urbain";1;4
95583;"78700";"Endogé";"humide";"peu_difficile";"Urbain";2;0
95583;"78700";"Endogé";"humide";"peu_difficile";"Urbain";3;0
95583;"78700";"Epigé";"humide";"peu_difficile";"Urbain";1;0
95583;"78700";"Epigé";"humide";"peu_difficile";"Urbain";2;0
95583;"78700";"Epigé";"humide";"peu_difficile";"Urbain";3;0
95594;"92000";"Anécique tête noire";"humide";"peu_difficile";"Urbain";1;0
95594;"92000";"Anécique tête noire";"humide";"peu_difficile";"Urbain";2;0
95594;"92000";"Anécique tête noire";"humide";"peu_difficile";"Urbain";3;0
95594;"92000";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";1;0
95594;"92000";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";2;0
95594;"92000";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";3;0
95594;"92000";"Endogé";"humide";"peu_difficile";"Urbain";1;0
95594;"92000";"Endogé";"humide";"peu_difficile";"Urbain";2;0
95594;"92000";"Endogé";"humide";"peu_difficile";"Urbain";3;0
95594;"92000";"Epigé";"humide";"peu_difficile";"Urbain";1;0
95594;"92000";"Epigé";"humide";"peu_difficile";"Urbain";2;0
95594;"92000";"Epigé";"humide";"peu_difficile";"Urbain";3;0
95595;"92000";"Anécique tête noire";"humide";"facile";"Urbain";1;0
95595;"92000";"Anécique tête noire";"humide";"facile";"Urbain";2;0
95595;"92000";"Anécique tête noire";"humide";"facile";"Urbain";3;0
95595;"92000";"Anécique tête rouge";"humide";"facile";"Urbain";1;0
95595;"92000";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
95595;"92000";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
95595;"92000";"Endogé";"humide";"facile";"Urbain";1;0
95595;"92000";"Endogé";"humide";"facile";"Urbain";2;0
95595;"92000";"Endogé";"humide";"facile";"Urbain";3;0
95595;"92000";"Epigé";"humide";"facile";"Urbain";1;0
95595;"92000";"Epigé";"humide";"facile";"Urbain";2;0
95595;"92000";"Epigé";"humide";"facile";"Urbain";3;0
95596;"92000";"Anécique tête noire";"humide";"facile";"Urbain";1;0
95596;"92000";"Anécique tête noire";"humide";"facile";"Urbain";2;0
95596;"92000";"Anécique tête noire";"humide";"facile";"Urbain";3;0
95596;"92000";"Anécique tête rouge";"humide";"facile";"Urbain";1;0
95596;"92000";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
95596;"92000";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
95596;"92000";"Endogé";"humide";"facile";"Urbain";1;0
95596;"92000";"Endogé";"humide";"facile";"Urbain";2;0
95596;"92000";"Endogé";"humide";"facile";"Urbain";3;0
95596;"92000";"Epigé";"humide";"facile";"Urbain";1;0
95596;"92000";"Epigé";"humide";"facile";"Urbain";2;0
95596;"92000";"Epigé";"humide";"facile";"Urbain";3;0
95597;"92000";"Anécique tête noire";"humide";"tres_facile";"Urbain";1;0
95597;"92000";"Anécique tête noire";"humide";"tres_facile";"Urbain";2;0
95597;"92000";"Anécique tête noire";"humide";"tres_facile";"Urbain";3;0
95597;"92000";"Anécique tête rouge";"humide";"tres_facile";"Urbain";1;0
95597;"92000";"Anécique tête rouge";"humide";"tres_facile";"Urbain";2;0
95597;"92000";"Anécique tête rouge";"humide";"tres_facile";"Urbain";3;0
95597;"92000";"Endogé";"humide";"tres_facile";"Urbain";1;0
95597;"92000";"Endogé";"humide";"tres_facile";"Urbain";2;0
95597;"92000";"Endogé";"humide";"tres_facile";"Urbain";3;0
95597;"92000";"Epigé";"humide";"tres_facile";"Urbain";1;0
95597;"92000";"Epigé";"humide";"tres_facile";"Urbain";2;0
95597;"92000";"Epigé";"humide";"tres_facile";"Urbain";3;0
95635;"92000";"Anécique tête noire";"";"";"Urbain";1;3
95635;"92000";"Anécique tête noire";"";"";"Urbain";2;8
95635;"92000";"Anécique tête noire";"";"";"Urbain";3;0
95635;"92000";"Anécique tête rouge";"";"";"Urbain";1;2
95635;"92000";"Anécique tête rouge";"";"";"Urbain";2;5
95635;"92000";"Anécique tête rouge";"";"";"Urbain";3;3
95635;"92000";"Endogé";"";"";"Urbain";1;3
95635;"92000";"Endogé";"";"";"Urbain";2;16
95635;"92000";"Endogé";"";"";"Urbain";3;23
95635;"92000";"Epigé";"";"";"Urbain";1;6
95635;"92000";"Epigé";"";"";"Urbain";2;7
95635;"92000";"Epigé";"";"";"Urbain";3;0
95637;"92000";"Anécique tête noire";"";"";"Urbain";1;3
95637;"92000";"Anécique tête noire";"";"";"Urbain";2;7
95637;"92000";"Anécique tête noire";"";"";"Urbain";3;5
95637;"92000";"Anécique tête rouge";"";"";"Urbain";1;4
95637;"92000";"Anécique tête rouge";"";"";"Urbain";2;1
95637;"92000";"Anécique tête rouge";"";"";"Urbain";3;3
95637;"92000";"Endogé";"";"";"Urbain";1;4
95637;"92000";"Endogé";"";"";"Urbain";2;12
95637;"92000";"Endogé";"";"";"Urbain";3;27
95637;"92000";"Epigé";"";"";"Urbain";1;6
95637;"92000";"Epigé";"";"";"Urbain";2;32
95637;"92000";"Epigé";"";"";"Urbain";3;0
95639;"92000";"Anécique tête noire";"";"";"Urbain";1;2
95639;"92000";"Anécique tête noire";"";"";"Urbain";2;10
95639;"92000";"Anécique tête noire";"";"";"Urbain";3;0
95639;"92000";"Anécique tête rouge";"";"";"Urbain";1;2
95639;"92000";"Anécique tête rouge";"";"";"Urbain";2;4
95639;"92000";"Anécique tête rouge";"";"";"Urbain";3;2
95639;"92000";"Endogé";"";"";"Urbain";1;3
95639;"92000";"Endogé";"";"";"Urbain";2;1
95639;"92000";"Endogé";"";"";"Urbain";3;3
95639;"92000";"Epigé";"";"";"Urbain";1;12
95639;"92000";"Epigé";"";"";"Urbain";2;3
95639;"92000";"Epigé";"";"";"Urbain";3;0
95642;"92000";"Anécique tête noire";"";"";"Urbain";1;2
95642;"92000";"Anécique tête noire";"";"";"Urbain";2;0
95642;"92000";"Anécique tête noire";"";"";"Urbain";3;0
95642;"92000";"Anécique tête rouge";"";"";"Urbain";1;2
95642;"92000";"Anécique tête rouge";"";"";"Urbain";2;0
95642;"92000";"Anécique tête rouge";"";"";"Urbain";3;0
95642;"92000";"Endogé";"";"";"Urbain";1;7
95642;"92000";"Endogé";"";"";"Urbain";2;14
95642;"92000";"Endogé";"";"";"Urbain";3;18
95642;"92000";"Epigé";"";"";"Urbain";1;2
95642;"92000";"Epigé";"";"";"Urbain";2;2
95642;"92000";"Epigé";"";"";"Urbain";3;3
95711;"92000";"Anécique tête noire";"sec";"";"Urbain";1;0
95711;"92000";"Anécique tête noire";"sec";"";"Urbain";2;0
95711;"92000";"Anécique tête noire";"sec";"";"Urbain";3;0
95711;"92000";"Anécique tête rouge";"sec";"";"Urbain";1;0
95711;"92000";"Anécique tête rouge";"sec";"";"Urbain";2;0
95711;"92000";"Anécique tête rouge";"sec";"";"Urbain";3;0
95711;"92000";"Endogé";"sec";"";"Urbain";1;2
95711;"92000";"Endogé";"sec";"";"Urbain";2;0
95711;"92000";"Endogé";"sec";"";"Urbain";3;0
95711;"92000";"Epigé";"sec";"";"Urbain";1;1
95711;"92000";"Epigé";"sec";"";"Urbain";2;0
95711;"92000";"Epigé";"sec";"";"Urbain";3;0
95869;"94400";"Anécique tête noire";"humide";"facile";"Urbain";1;2
95869;"94400";"Anécique tête noire";"humide";"facile";"Urbain";2;4
95869;"94400";"Anécique tête noire";"humide";"facile";"Urbain";3;0
95869;"94400";"Anécique tête rouge";"humide";"facile";"Urbain";1;3
95869;"94400";"Anécique tête rouge";"humide";"facile";"Urbain";2;2
95869;"94400";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
95869;"94400";"Endogé";"humide";"facile";"Urbain";1;6
95869;"94400";"Endogé";"humide";"facile";"Urbain";2;13
95869;"94400";"Endogé";"humide";"facile";"Urbain";3;35
95869;"94400";"Epigé";"humide";"facile";"Urbain";1;3
95869;"94400";"Epigé";"humide";"facile";"Urbain";2;10
95869;"94400";"Epigé";"humide";"facile";"Urbain";3;0
95870;"94400";"Anécique tête noire";"humide";"tres_facile";"Urbain";1;5
95870;"94400";"Anécique tête noire";"humide";"tres_facile";"Urbain";2;0
95870;"94400";"Anécique tête noire";"humide";"tres_facile";"Urbain";3;0
95870;"94400";"Anécique tête rouge";"humide";"tres_facile";"Urbain";1;2
95870;"94400";"Anécique tête rouge";"humide";"tres_facile";"Urbain";2;1
95870;"94400";"Anécique tête rouge";"humide";"tres_facile";"Urbain";3;1
95870;"94400";"Endogé";"humide";"tres_facile";"Urbain";1;5
95870;"94400";"Endogé";"humide";"tres_facile";"Urbain";2;8
95870;"94400";"Endogé";"humide";"tres_facile";"Urbain";3;7
95870;"94400";"Epigé";"humide";"tres_facile";"Urbain";1;4
95870;"94400";"Epigé";"humide";"tres_facile";"Urbain";2;0
95870;"94400";"Epigé";"humide";"tres_facile";"Urbain";3;0
95892;"83200";"Anécique tête noire";"humide";"peu_difficile";"Urbain";1;2
95892;"83200";"Anécique tête noire";"humide";"peu_difficile";"Urbain";2;1
95892;"83200";"Anécique tête noire";"humide";"peu_difficile";"Urbain";3;2
95892;"83200";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";1;2
95892;"83200";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";2;18
95892;"83200";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";3;0
95892;"83200";"Endogé";"humide";"peu_difficile";"Urbain";1;4
95892;"83200";"Endogé";"humide";"peu_difficile";"Urbain";2;10
95892;"83200";"Endogé";"humide";"peu_difficile";"Urbain";3;0
95892;"83200";"Epigé";"humide";"peu_difficile";"Urbain";1;0
95892;"83200";"Epigé";"humide";"peu_difficile";"Urbain";2;0
95892;"83200";"Epigé";"humide";"peu_difficile";"Urbain";3;0
96019;"49000";"Anécique tête noire";"humide";"tres_facile";"Urbain";1;5
96019;"49000";"Anécique tête noire";"humide";"tres_facile";"Urbain";2;0
96019;"49000";"Anécique tête noire";"humide";"tres_facile";"Urbain";3;0
96019;"49000";"Anécique tête rouge";"humide";"tres_facile";"Urbain";1;2
96019;"49000";"Anécique tête rouge";"humide";"tres_facile";"Urbain";2;0
96019;"49000";"Anécique tête rouge";"humide";"tres_facile";"Urbain";3;0
96019;"49000";"Endogé";"humide";"tres_facile";"Urbain";1;0
96019;"49000";"Endogé";"humide";"tres_facile";"Urbain";2;0
96019;"49000";"Endogé";"humide";"tres_facile";"Urbain";3;0
96019;"49000";"Epigé";"humide";"tres_facile";"Urbain";1;7
96019;"49000";"Epigé";"humide";"tres_facile";"Urbain";2;0
96019;"49000";"Epigé";"humide";"tres_facile";"Urbain";3;0
96077;"49000";"Anécique tête noire";"humide";"facile";"Urbain";1;6
96077;"49000";"Anécique tête noire";"humide";"facile";"Urbain";2;0
96077;"49000";"Anécique tête noire";"humide";"facile";"Urbain";3;0
96077;"49000";"Anécique tête rouge";"humide";"facile";"Urbain";1;0
96077;"49000";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
96077;"49000";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
96077;"49000";"Endogé";"humide";"facile";"Urbain";1;1
96077;"49000";"Endogé";"humide";"facile";"Urbain";2;0
96077;"49000";"Endogé";"humide";"facile";"Urbain";3;0
96077;"49000";"Epigé";"humide";"facile";"Urbain";1;2
96077;"49000";"Epigé";"humide";"facile";"Urbain";2;0
96077;"49000";"Epigé";"humide";"facile";"Urbain";3;0
96168;"93390";"Anécique tête noire";"engorge";"peu_difficile";"Péri-urbain";1;0
96168;"93390";"Anécique tête noire";"engorge";"peu_difficile";"Péri-urbain";2;0
96168;"93390";"Anécique tête noire";"engorge";"peu_difficile";"Péri-urbain";3;0
96168;"93390";"Anécique tête rouge";"engorge";"peu_difficile";"Péri-urbain";1;0
96168;"93390";"Anécique tête rouge";"engorge";"peu_difficile";"Péri-urbain";2;0
96168;"93390";"Anécique tête rouge";"engorge";"peu_difficile";"Péri-urbain";3;0
96168;"93390";"Endogé";"engorge";"peu_difficile";"Péri-urbain";1;0
96168;"93390";"Endogé";"engorge";"peu_difficile";"Péri-urbain";2;0
96168;"93390";"Endogé";"engorge";"peu_difficile";"Péri-urbain";3;0
96168;"93390";"Epigé";"engorge";"peu_difficile";"Péri-urbain";1;0
96168;"93390";"Epigé";"engorge";"peu_difficile";"Péri-urbain";2;0
96168;"93390";"Epigé";"engorge";"peu_difficile";"Péri-urbain";3;0
96169;"93390";"Anécique tête noire";"humide";"facile";"Urbain";1;1
96169;"93390";"Anécique tête noire";"humide";"facile";"Urbain";2;0
96169;"93390";"Anécique tête noire";"humide";"facile";"Urbain";3;0
96169;"93390";"Anécique tête rouge";"humide";"facile";"Urbain";1;1
96169;"93390";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
96169;"93390";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
96169;"93390";"Endogé";"humide";"facile";"Urbain";1;0
96169;"93390";"Endogé";"humide";"facile";"Urbain";2;0
96169;"93390";"Endogé";"humide";"facile";"Urbain";3;0
96169;"93390";"Epigé";"humide";"facile";"Urbain";1;0
96169;"93390";"Epigé";"humide";"facile";"Urbain";2;0
96169;"93390";"Epigé";"humide";"facile";"Urbain";3;0
96170;"93390";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";1;0
